headroom_bytes	size	fuzzy_pct	function	unit	source_path	pp_value
412.0	412	0.0	fn_80039F70	main/game/menu/pda_range_80037158	src/game/menu/pda_range_80037158.c	0.01651
408.0	412	0.97	fn_801B1524	main/hsd/hsd_shadow_candidate_801B06DC	src/hsd/hsd_shadow_candidate_801B06DC.c	0.01635
408.0	412	0.97	fn_80183B44	main/game/people/people	src/game/people/people.c	0.01635
407.1	472	13.75	fn_801B8B84	main/hsd/hsd_texp_candidate_801B4300	src/hsd/hsd_texp_candidate_801B4300.c	0.01632
404.4	520	22.24	fn_8013AB60	main/game/effect/effect_visual_candidate_8013AB60	src/game/effect/effect_visual_candidate_8013AB60.c	0.01621
404.0	408	0.98	fn_8010F320	main/game/gs_range_8010CBD0	src/game/gs_range_8010CBD0.c	0.01619
404.0	408	0.98	fn_8010F188	main/game/gs_range_8010CBD0	src/game/gs_range_8010CBD0.c	0.01619
404.0	404	0.0	pokemonGetDarkPokemonLevel	main/game/pokemon_range_8011F77C	src/game/pokemon_range_8011F77C.c	0.01619
404.0	404	0.0	cameraPlayOffsetAnime	main/game/camera_candidate_80176C78	src/game/camera_candidate_80176C78.c	0.01619
404.0	404	0.0	_modelShadowFindValidReceiveModel__FP8_GSmodelP8_GSmodelP7GSlightP7GSbound	main/game/gs_model_shadow_candidate_800E92D8	src/game/gs_model_shadow_candidate_800E92D8.c	0.01619
404.0	404	0.0	TRKInterruptHandler	main/trk/TRKInterrupt		0.01619
401.8	1668	75.91	fightOutPokemonCheckFightActionSelect	main/game/fight_out_pokemon	src/game/fight_out_pokemon.c	0.0161
401.1	480	16.44	fn_8013D984	main/game/effect/effect_visual_candidate_8013D984	src/game/effect/effect_visual_candidate_8013D984.c	0.01608
400.0	400	0.0	fn_80092E38	main/game/gbaCommunication_candidate_80091DA4	src/game/gbaCommunication_candidate_80091DA4.c	0.01603
400.0	400	0.0	fn_80038E74	main/game/menu/pda_range_80037158	src/game/menu/pda_range_80037158.c	0.01603
400.0	400	0.0	__GXShutdown_800C6260	main/dolphin/sdk_candidate_800B5C5C	src/dolphin/sdk_candidate_800B5C5C.c	0.01603
400.0	400	0.0	TRKTargetInterrupt	main/trk/TRKTarget_residual_800C17CC	src/trk/TRKTarget_residual_800C17CC.c	0.01603
400.0	400	0.0	GXInitLightSpot	main/dolphin/sdk_range_800BA1B4	src/dolphin/sdk_range_800BA1B4.c	0.01603
396.6	1072	63.0	fn_8012E388	main/game/hero_move	src/game/hero_move.c	0.0159
396.0	400	1.0	menuInit	main/game/menu_candidate_80102014	src/game/menu_candidate_80102014.c	0.01587
396.0	400	1.0	fn_8010CA30	main/game/gs_colsys_candidate_8010C8D0	src/game/gs_colsys_candidate_8010C8D0.c	0.01587
396.0	396	0.0	fn_8017AAA4	main/game/gs_range_8017A5FC	src/game/gs_range_8017A5FC.c	0.01587
396.0	396	0.0	fn_80012B94	main/game/gs_range_80011EA4	src/game/gs_range_80011EA4.c	0.01587
396.0	396	0.0	__DSP_boot_task	main/dolphin/sdk_range_800AE9FC	src/dolphin/sdk_range_800AE9FC.c	0.01587
396.0	396	0.0	C_MTXLookAt	main/dolphin/sdk_range_800A2D38	src/dolphin/sdk_range_800A2D38.c	0.01587
394.7	1120	64.76	GSmsgInitRuby	main/game/gs_msg	src/game/gs_msg.c	0.01582
393.5	428	8.07	fn_801B5C94	main/hsd/hsd_texp_candidate_801B4300	src/hsd/hsd_texp_candidate_801B4300.c	0.01577
392.0	396	1.01	sequenceLoad	main/game/sequence_candidate_801DD45C	src/game/sequence_candidate_801DD45C.c	0.01571
392.0	396	1.01	_floorInitialize__FUi14FloorEnterMode	main/game/floor	src/game/floor.c	0.01571
392.0	392	0.0	fn_801BD8D0	main/hsd/hsd_tobj_candidate_801BBDDC	src/hsd/hsd_tobj_candidate_801BBDDC.c	0.01571
392.0	392	0.0	fn_8003F2DC	main/game/menu/pda_range_80037158	src/game/menu/pda_range_80037158.c	0.01571
392.0	392	0.0	HSD_MkRotationMtx	main/hsd/hsd_mobj_range_801A86B4	src/hsd/hsd_mobj_range_801A86B4.c	0.01571
390.1	572	31.8	fightTrainerAiWazaValueKanarazuSubayasaDaun	main/game/fight_trainer_ai_waza_value	src/game/fight_trainer_ai_waza_value.c	0.01563
389.4	1540	74.71	fn_80058150	main/game/menu/menuColosseumBattle_prefix	src/game/menu/menuColosseumBattle_prefix.c	0.01561
388.8	1140	65.9	menuFightButtonSecretWazaTop	main/game/menuFight	src/game/menuFight.c	0.01558
388.0	424	8.48	fn_8013CA48	main/game/effect/effect_visual_candidate_8013C670	src/game/effect/effect_visual_candidate_8013C670.c	0.01555
388.0	392	1.02	wazaSequenceUpdate	main/game/wazaSequence_candidate_801DB988	src/game/wazaSequence_candidate_801DB988.c	0.01555
388.0	388	0.0	fn_80168284	main/game/gs_dvd_candidate_80167FA8	src/game/gs_dvd_candidate_80167FA8.c	0.01555
388.0	388	0.0	fn_80069220	main/game/menu/menuCB_range_8006905C	src/game/menu/menuCB_range_8006905C.c	0.01555
388.0	388	0.0	fn_80060D70	main/game/menu/menuCB_BattleStart	src/game/menu/menuCB_BattleStart.c	0.01555
384.0	388	1.03	fn_801DC46C	main/game/wazaSequence_candidate_801DC014	src/game/wazaSequence_candidate_801DC014.c	0.01539
384.0	384	0.0	fn_801D0C30	main/game/battle/battle_candidate_801D0C30	src/game/battle/battle_candidate_801D0C30.c	0.01539
384.0	384	0.0	fn_80167118	main/game/gs_dvd_candidate_80167040	src/game/gs_dvd_candidate_80167040.c	0.01539
384.0	384	0.0	GScharCmp	main/game/gs_msg	src/game/gs_msg.c	0.01539
383.5	564	32.01	fn_8006B6B4	main/game/menu/menu_middle_range_8006B5D0	src/game/menu/menu_middle_range_8006B5D0.c	0.01537
382.6	848	54.88	fn_800F6D18	main/game/gs_thread_candidate_800F0424	src/game/gs_thread_candidate_800F0424.c	0.01533
382.2	536	28.7	fn_800704AC	main/game/menu/menu_middle_range_800704AC	src/game/menu/menu_middle_range_800704AC.c	0.01532
380.0	1096	65.33	fn_8012B19C	main/game/hero_move	src/game/hero_move.c	0.01523
380.0	384	1.04	fn_801DE418	main/game/sequence_candidate_801DE190	src/game/sequence_candidate_801DE190.c	0.01523
380.0	384	1.04	fn_801837D8	main/game/people/people	src/game/people/people.c	0.01523
380.0	380	0.0	fn_801C8688	main/game/gs_range_801C766C	src/game/gs_range_801C766C.c	0.01523
380.0	380	0.0	fn_801BF8A0	main/hsd/hsd_video	src/hsd/hsd_video.c	0.01523
380.0	380	0.0	fn_800BB97C	main/dolphin/sdk_candidate_800BB81C	src/dolphin/sdk_candidate_800BB81C.c	0.01523
380.0	380	0.0	fn_80087AE8	main/game/menu/cardesavedata	src/game/menu/cardesavedata.c	0.01523
380.0	380	0.0	dbgMenuLogDraw	main/game/menu/menu_debug_range_8005DA48	src/game/menu/menu_debug_range_8005DA48.c	0.01523
380.0	380	0.0	__GXSetSUTexRegs	main/dolphin/sdk_range_800BB30C_prefix	src/dolphin/sdk_range_800BB30C_prefix.c	0.01523
380.0	380	0.0	CARDProbeEx	main/dolphin/sdk_candidate_800B3078	src/dolphin/sdk_candidate_800B3078.c	0.01523
376.0	380	1.05	fn_80183CE0	main/game/people/people	src/game/people/people.c	0.01507
376.0	376	0.0	psKillGenerator	main/game/ps_generator_range_8017572C	src/game/ps_generator_range_8017572C.c	0.01507
376.0	376	0.0	fn_801EE958	main/game/battle/battle_range_candidate_801EE958	src/game/battle/battle_range_candidate_801EE958.c	0.01507
376.0	376	0.0	fn_80190528	main/game/gs_range_8018FE30	src/game/gs_range_8018FE30.c	0.01507
376.0	376	0.0	fn_801903B0	main/game/gs_range_8018FE30	src/game/gs_range_8018FE30.c	0.01507
376.0	376	0.0	fn_80061BBC	main/game/menu/menuCB_BattleStart	src/game/menu/menuCB_BattleStart.c	0.01507
376.0	376	0.0	fn_8004DFCC	main/game/menu/menu_pda_mail	src/game/menu/menu_pda_mail.c	0.01507
376.0	376	0.0	_flagSet	main/game/gs_range_8018FE30	src/game/gs_range_8018FE30.c	0.01507
376.0	376	0.0	GSmodelEnableColorSwap	main/game/gs_model_main_suffix_candidate_800E5E34	src/game/gs_model_main_suffix_candidate_800E5E34.c	0.01507
376.0	376	0.0	GSgfxParseDisplayList	main/game/gs_gfx_dl	src/game/gs_gfx_dl.c	0.01507
373.4	1224	69.5	initFloor__Fv	main/game/hero_move	src/game/hero_move.c	0.01497
372.0	376	1.06	_floorUpdate__FUi14FloorEnterMode	main/game/floor	src/game/floor.c	0.01491
372.0	372	0.0	fn_8004DDC0	main/game/menu/menu_pda_mail	src/game/menu/menu_pda_mail.c	0.01491
372.0	372	0.0	GXProject	main/dolphin/sdk_candidate_800BD16C	src/dolphin/sdk_candidate_800BD16C.c	0.01491
372.0	372	0.0	Decode	main/dolphin/sdk_range_8009BD84	src/dolphin/sdk_range_8009BD84.c	0.01491
372.0	372	0.0	C_QUATSlerp	main/dolphin/sdk_candidate_800A3A78	src/dolphin/sdk_candidate_800A3A78.c	0.01491
368.0	372	1.08	fn_8018E050	main/game/people/people	src/game/people/people.c	0.01475
368.0	372	1.08	fn_80184470	main/game/people/people	src/game/people/people.c	0.01475
368.0	368	0.0	fn_801C5D60	main/game/effect/fade_range_801C4CB8	src/game/effect/fade_range_801C4CB8.c	0.01475
368.0	368	0.0	fn_801C55D8	main/game/effect/fade_range_801C4CB8	src/game/effect/fade_range_801C4CB8.c	0.01475
368.0	368	0.0	fn_800B8AE8	main/dolphin/sdk_range_800B8AE8	src/dolphin/sdk_range_800B8AE8.c	0.01475
368.0	368	0.0	fn_800929BC	main/game/gbaCommunication_candidate_80091DA4	src/game/gbaCommunication_candidate_80091DA4.c	0.01475
368.0	368	0.0	fn_80037180	main/game/menu/pda_range_80037158	src/game/menu/pda_range_80037158.c	0.01475
368.0	368	0.0	WriteCallback	main/dolphin/sdk_candidate_800B4E50	src/dolphin/sdk_candidate_800B4E50.c	0.01475
368.0	368	0.0	TRKTargetAccessExtended1	main/trk/TRKTarget_residual_800C1A08	src/trk/TRKTarget_residual_800C1A08.c	0.01475
368.0	368	0.0	TRKDispatchMessage	main/dolphin/sdk_range_800BF33C	src/dolphin/sdk_range_800BF33C.c	0.01475
368.0	368	0.0	OSSuspendThread	main/dolphin/os/OSThread		0.01475
367.4	1352	72.83	fightActionFlowKaisiNyuujouPokemon	main/game/fight_action_candidate_8020B058	src/game/fight_action_candidate_8020B058.c	0.01472
366.5	696	47.34	setupTopHalfCamera	main/hsd/hsd_cobj_candidate_80195A6C	src/hsd/hsd_cobj_candidate_80195A6C.c	0.01469
365.7	532	31.26	fn_800884BC	main/game/gba/gba_conv	src/game/gba/gba_conv.c	0.01466
364.2	432	15.7	GSgfxBeginBackFBCapture	main/game/gs_gfx_backfb	src/game/gs_gfx_backfb.c	0.0146
364.0	368	1.09	winMsgDraw	main/game/win_msg	src/game/win_msg.c	0.01459
364.0	368	1.09	wazaSequenceSysFreeWazaResource	main/game/wazaSequenceSys_tail_candidate_801DB288	src/game/wazaSequenceSys_tail_candidate_801DB288.c	0.01459
364.0	364	0.0	qsort	main/crt/printf_candidate_800C8864	src/crt/printf_candidate_800C8864.c	0.01459
364.0	364	0.0	fn_80062948	main/game/menu/menuCB_range_80062948	src/game/menu/menuCB_range_80062948.c	0.01459
364.0	364	0.0	fn_800576C4	main/game/menu/menuCB_suffix_80056B74	src/game/menu/menuCB_suffix_80056B74.c	0.01459
364.0	364	0.0	SITransfer	main/dolphin/si/SI_range_800CF764	src/dolphin/si/SI_range_800CF764.c	0.01459
364.0	364	0.0	AIInit	main/dolphin/sdk_range_800AC440	src/dolphin/sdk_range_800AC440.c	0.01459
361.6	1780	79.69	fn_80079EF4	main/game/menu/menu_range_8007109C	src/game/menu/menu_range_8007109C.c	0.01449
360.0	364	1.1	windowGetPortKeyInfo	main/game/window_candidate_8010474C	src/game/window_candidate_8010474C.c	0.01443
360.0	364	1.1	fn_801DF1D0	main/game/gs_range_801DE698	src/game/gs_range_801DE698.c	0.01443
360.0	360	0.0	fn_801CBCDC	main/game/field_candidate_801CBA90	src/game/field_candidate_801CBA90.c	0.01443
360.0	360	0.0	fn_80083ECC	main/game/menu/cardesavedata	src/game/menu/cardesavedata.c	0.01443
360.0	360	0.0	_menuCBBattleStartDispTrainerTexCallBack__FlPvl	main/game/menu/menuCB_BattleStart	src/game/menu/menuCB_BattleStart.c	0.01443
360.0	360	0.0	__fstLoad	main/dolphin/vi/VI_candidate_800A839C	src/dolphin/vi/VI_candidate_800A839C.c	0.01443
359.3	1592	77.43	fn_800A6BD4	main/dolphin/dvd/DVD_range_800A6684	src/dolphin/dvd/DVD_range_800A6684.c	0.0144
358.2	484	25.98	fn_8007C450	main/game/menu/menu_carde_matrix	src/game/menu/menu_carde_matrix.c	0.01436
357.8	1012	64.65	fn_800F4C38	main/game/gs_thread_candidate_800F0424	src/game/gs_thread_candidate_800F0424.c	0.01434
357.4	520	31.27	msgctrlTime	main/game/msgctrl_candidate_8013182C	src/game/msgctrl_candidate_8013182C.c	0.01432
356.4	556	35.91	fn_8013FF0C	main/game/effect/effect_visual_candidate_8013FF0C	src/game/effect/effect_visual_candidate_8013FF0C.c	0.01428
356.1	1388	74.35	fn_800D4F98	main/game/gs_gfx_candidate_800D461C	src/game/gs_gfx_candidate_800D461C.c	0.01427
356.0	360	1.11	fn_801DAEF8	main/game/wazaSequenceSys_tail_candidate_801DAC90	src/game/wazaSequenceSys_tail_candidate_801DAC90.c	0.01427
356.0	356	0.0	fn_80092B2C	main/game/gbaCommunication_candidate_80091DA4	src/game/gbaCommunication_candidate_80091DA4.c	0.01427
356.0	356	0.0	fn_800345A4	main/game/gs_range_80033278	src/game/gs_range_80033278.c	0.01427
356.0	356	0.0	GSsplineAddControlVectorValue	main/game/gs_spline	src/game/gs_spline.c	0.01427
355.6	532	33.16	fn_80089978	main/game/gba/gba_misc_candidate_800896E8	src/game/gba/gba_misc_candidate_800896E8.c	0.01425
354.5	380	6.72	fn_8006B9B8	main/game/menu/menu_middle_range_8006B9B8	src/game/menu/menu_middle_range_8006B9B8.c	0.01421
352.0	356	1.12	fn_801DEF0C	main/game/gs_range_801DE698	src/game/gs_range_801DE698.c	0.01411
352.0	356	1.12	fn_8018F30C	main/game/people/people	src/game/people/people.c	0.01411
352.0	352	0.0	psInitParticle	main/game/ps_candidate_801698F8	src/game/ps_candidate_801698F8.c	0.01411
352.0	352	0.0	menuColosseumBattleInit	main/game/menu/menuColosseumBattle	src/game/menu/menuColosseumBattle.c	0.01411
352.0	352	0.0	fn_800BB81C	main/dolphin/sdk_candidate_800BB81C	src/dolphin/sdk_candidate_800BB81C.c	0.01411
352.0	352	0.0	fn_800B4488	main/dolphin/sdk_range_800B4488	src/dolphin/sdk_range_800B4488.c	0.01411
352.0	352	0.0	fn_80069664	main/game/menu/menuCB_range_8006905C	src/game/menu/menuCB_range_8006905C.c	0.01411
352.0	352	0.0	fn_80069504	main/game/menu/menuCB_range_8006905C	src/game/menu/menuCB_range_8006905C.c	0.01411
352.0	352	0.0	fn_800693A4	main/game/menu/menuCB_range_8006905C	src/game/menu/menuCB_range_8006905C.c	0.01411
352.0	352	0.0	fn_8004E2E0	main/game/menu/menu_pda_mail	src/game/menu/menu_pda_mail.c	0.01411
352.0	352	0.0	fn_8004E180	main/game/menu/menu_pda_mail	src/game/menu/menu_pda_mail.c	0.01411
352.0	352	0.0	GSmodelEnableModulation	main/game/gs_model_main_suffix_candidate_800E5BE0	src/game/gs_model_main_suffix_candidate_800E5BE0.c	0.01411
351.8	524	32.86	fn_8006E798	main/game/menu/menu_middle_range_8006B9B8	src/game/menu/menu_middle_range_8006B9B8.c	0.0141
351.4	1336	73.7	fn_80008C40	main/game/gs_task_residual_80008868	src/game/gs_task_residual_80008868.c	0.01408
349.7	812	56.94	PADTypeAndStatusCallback	main/dolphin/pad/PAD	src/dolphin/pad/PAD.c	0.01402
348.4	736	52.66	fn_800F24F4	main/game/gs_thread_candidate_800F0424	src/game/gs_thread_candidate_800F0424.c	0.01396
348.0	352	1.14	fn_801D97F0	main/game/wazaSequenceEntry	src/game/wazaSequenceEntry.c	0.01395
348.0	352	1.14	fn_8010C8D0	main/game/gs_colsys_candidate_8010C8D0	src/game/gs_colsys_candidate_8010C8D0.c	0.01395
348.0	348	0.0	fn_801ADAAC	main/hsd/hsd_pobj_range_801AA608	src/hsd/hsd_pobj_range_801AA608.c	0.01395
348.0	348	0.0	fn_8017D410	main/game/fsys/fsys_file_candidate_8017D410	src/game/fsys/fsys_file_candidate_8017D410.c	0.01395
348.0	348	0.0	fn_800E3604	main/game/gs_model_main	src/game/gs_model_main.c	0.01395
348.0	348	0.0	fn_80057538	main/game/menu/menuCB_suffix_80056B74	src/game/menu/menuCB_suffix_80056B74.c	0.01395
348.0	348	0.0	cameraPlayAnime	main/game/camera_candidate_80176C78	src/game/camera_candidate_80176C78.c	0.01395
348.0	348	0.0	__start	main/crt/__start	src/crt/__start.c	0.01395
348.0	348	0.0	GSmodelSetRenderFlags	main/game/gs_model_main_suffix_candidate_800E69C4	src/game/gs_model_main_suffix_candidate_800E69C4.c	0.01395
346.8	692	49.88	toolentryDebugPokemonCreate	main/game/toolentry	src/game/toolentry.c	0.0139
344.0	348	1.15	wazaSequenceEntryLink	main/game/wazaSequence_candidate_801DC014	src/game/wazaSequence_candidate_801DC014.c	0.01379
344.0	348	1.15	fn_801860F8	main/game/people/people	src/game/people/people.c	0.01379
344.0	348	1.15	fn_80106F98	main/game/win_sequence	src/game/win_sequence.c	0.01379
344.0	344	0.0	salHandleAuxProcessing	main/musyx/musyx_candidate_8015D678	src/musyx/musyx_candidate_8015D678.c	0.01379
344.0	344	0.0	menuNameEntryDraw50Cursor	main/game/menuNameEntry	src/game/menuNameEntry.c	0.01379
344.0	344	0.0	fn_801A05EC	main/hsd/hsd_jobj_residual_801A05EC	src/hsd/hsd_jobj_residual_801A05EC.c	0.01379
344.0	344	0.0	fn_800B771C	main/dolphin/sdk_range_800B771C	src/dolphin/sdk_range_800B771C.c	0.01379
344.0	344	0.0	__OSThreadInit	main/dolphin/sdk_range_800A0D00	src/dolphin/sdk_range_800A0D00.c	0.01379
340.5	376	9.44	GSgfxBackFBDoFrame	main/game/gs_light_candidate_800DC560	src/game/gs_light_candidate_800DC560.c	0.01365
340.0	344	1.16	fn_8018D7D0	main/game/people/people	src/game/people/people.c	0.01363
340.0	340	0.0	snd_handle_irq	main/musyx/musyx_candidate_80161D20	src/musyx/musyx_candidate_80161D20.c	0.01363
340.0	340	0.0	psInitDataBank	main/game/ps_candidate_801698F8	src/game/ps_candidate_801698F8.c	0.01363
340.0	340	0.0	fn_801974A8	main/hsd/hsd_cobj_candidate_80197344	src/hsd/hsd_cobj_candidate_80197344.c	0.01363
340.0	340	0.0	fn_8017F108	main/game/fsys/fsys_file_candidate_8017D410	src/game/fsys/fsys_file_candidate_8017D410.c	0.01363
340.0	340	0.0	fn_8010B5C4	main/game/gs_range_80109C88	src/game/gs_range_80109C88.c	0.01363
340.0	340	0.0	fn_8009CD38	main/dolphin/sdk_range_8009BD84	src/dolphin/sdk_range_8009BD84.c	0.01363
340.0	340	0.0	GSmodelSetTextureChange	main/game/gs_model_main_suffix_candidate_800E563C	src/game/gs_model_main_suffix_candidate_800E563C.c	0.01363
340.0	340	0.0	GSmodelSetPEdescr	main/game/gs_model_main_suffix_candidate_800E6478	src/game/gs_model_main_suffix_candidate_800E6478.c	0.01363
336.0	340	1.18	fn_8018790C	main/game/people/people	src/game/people/people.c	0.01347
336.0	336	0.0	salActivateStudio	main/musyx/musyx_candidate_8015A950	src/musyx/musyx_candidate_8015A950.c	0.01347
336.0	336	0.0	fn_801C5748	main/game/effect/fade_range_801C4CB8	src/game/effect/fade_range_801C4CB8.c	0.01347
336.0	336	0.0	fn_8010B01C	main/game/gs_range_80109C88	src/game/gs_range_80109C88.c	0.01347
336.0	336	0.0	fn_80057270	main/game/menu/menuCB_suffix_80056B74	src/game/menu/menuCB_suffix_80056B74.c	0.01347
336.0	336	0.0	_menuCBPokemonEntryLoadCallBack__FPv	main/game/menu/menuCB_range_800697F4	src/game/menu/menuCB_range_800697F4.c	0.01347
336.0	336	0.0	GStextureConvertToHW	main/game/gs_texture_range_800EEF48	src/game/gs_texture_range_800EEF48.c	0.01347
336.0	336	0.0	GSscratchInit	main/game/gs_scratch	src/game/gs_scratch.c	0.01347
332.0	336	1.19	winMsgOpenFightNoWait	main/game/win_msg_candidate_80105C68	src/game/win_msg_candidate_80105C68.c	0.01331
332.0	336	1.19	winMsgOpenFieldWithSE	main/game/win_msg_candidate_80105C68	src/game/win_msg_candidate_80105C68.c	0.01331
332.0	336	1.19	fn_8018D680	main/game/people/people	src/game/people/people.c	0.01331
332.0	336	1.19	fn_80111F2C	main/game/GScolsys2Sun_range_80111C24	src/game/GScolsys2Sun_range_80111C24.c	0.01331
332.0	332	0.0	fn_801ED0CC	main/game/field_range_801ECFE0	src/game/field_range_801ECFE0.c	0.01331
332.0	332	0.0	fn_8015F124	main/musyx/musyx_candidate_8015D678	src/musyx/musyx_candidate_8015D678.c	0.01331
332.0	332	0.0	fn_8015A21C	main/musyx/musyx_candidate_80158BB4	src/musyx/musyx_candidate_80158BB4.c	0.01331
332.0	332	0.0	fn_80082BA4	main/game/menu/cardesavedata	src/game/menu/cardesavedata.c	0.01331
332.0	332	0.0	fn_80057C9C	main/game/menu/menuColosseumBattle_candidate_80057C9C	src/game/menu/menuColosseumBattle_candidate_80057C9C.c	0.01331
332.0	332	0.0	TRKTargetAccessMemory	main/trk/TRKTarget_residual_800C25FC	src/trk/TRKTarget_residual_800C25FC.c	0.01331
332.0	332	0.0	TRKInitializeNub	main/trk/TRKNub_candidate_800BE6B4	src/trk/TRKNub_candidate_800BE6B4.c	0.01331
332.0	332	0.0	GSmodelInitMaterialAlpha	main/game/gs_model_main_suffix_candidate_800E66B8	src/game/gs_model_main_suffix_candidate_800E66B8.c	0.01331
332.0	332	0.0	GScharLenCpy	main/game/gs_msg	src/game/gs_msg.c	0.01331
331.5	1052	68.49	moveLeader__F15HEROMOVE_MEMBER	main/game/hero_move	src/game/hero_move.c	0.01329
328.0	332	1.2	winMsgOpenFight	main/game/win_msg_candidate_80105C68	src/game/win_msg_candidate_80105C68.c	0.01315
328.0	332	1.2	winMsgOpenField	main/game/win_msg_candidate_80105C68	src/game/win_msg_candidate_80105C68.c	0.01315
328.0	328	0.0	fn_801E4B38	main/dolphin/thp/THP_range_801E1B54	src/dolphin/thp/THP_range_801E1B54.c	0.01315
328.0	328	0.0	fn_8017A95C	main/game/gs_range_8017A5FC	src/game/gs_range_8017A5FC.c	0.01315
328.0	328	0.0	fn_8017A814	main/game/gs_range_8017A5FC	src/game/gs_range_8017A5FC.c	0.01315
328.0	328	0.0	fn_800B4C7C	main/dolphin/sdk_candidate_800B4644	src/dolphin/sdk_candidate_800B4644.c	0.01315
328.0	328	0.0	fn_800753D0	main/game/menu/menu_range_8007109C	src/game/menu/menu_range_8007109C.c	0.01315
328.0	328	0.0	fn_80061A2C	main/game/menu/menuCB_BattleStart	src/game/menu/menuCB_BattleStart.c	0.01315
328.0	328	0.0	_gsdvdErrorTask_801879AC	main/game/gs_dvd_candidate_80167040	src/game/gs_dvd_candidate_80167040.c	0.01315
326.1	1324	75.37	fn_8010D8D4	main/game/gs_range_8010CBD0	src/game/gs_range_8010CBD0.c	0.01307
326.1	540	39.61	menuFightOpenTarget	main/game/menuFight	src/game/menuFight.c	0.01307
325.5	416	21.75	fn_8013E8A4	main/game/effect/effect_visual_candidate_8013E8A4	src/game/effect/effect_visual_candidate_8013E8A4.c	0.01305
325.1	672	51.62	synthInitAllocationAids	main/musyx/musyx_candidate_80157280	src/musyx/musyx_candidate_80157280.c	0.01303
324.0	328	1.22	fn_80184948	main/game/people/people	src/game/people/people.c	0.01299
324.0	328	1.22	fn_800FF828	main/game/gs_floor	src/game/gs_floor.c	0.01299
324.0	324	0.0	psKillGeneratorID	main/game/ps_generator_range_8017572C	src/game/ps_generator_range_8017572C.c	0.01299
324.0	324	0.0	fn_801CA5C4	main/game/gs_range_801C766C	src/game/gs_range_801C766C.c	0.01299
324.0	324	0.0	fn_800637B0	main/game/menu/menuCB_range_80062948	src/game/menu/menuCB_range_80062948.c	0.01299
324.0	324	0.0	fn_8003B6D0	main/game/menu/pda_range_80037158	src/game/menu/pda_range_80037158.c	0.01299
